,Names,RMS,KURT,SKW,STD,POW,POW_Max,FFT,Sources
1758,probe2-5_q_0.0024 1 neur,12.148389602536213,0.860861666110639,-1.2531676590276353,3.5870431044899207,3191.8651731848295,1491.4392804042016,104.83475955522074,1
1759,probe2-5_q_0.0025 1 neur,12.372059184998685,0.8541806716052593,-1.247751319421982,3.6541753293877384,3310.0505009851586,1546.2192624168026,106.82299052916869,1
1760,probe2-5.1_q_0.001 1 neur,11.798213964832069,-0.09406533784237503,-1.0383752319751651,4.034416188821068,3290.0070317157492,1571.0622419899041,101.14901979872977,1
1761,probe2-5.1_q_0.0011 1 neur,11.702426475275427,-0.09413324329639883,-1.0383504336728961,4.001737663783401,3236.7869216372496,1545.6490005765706,100.32786639028956,1
1762,probe2-5.1_q_0.0012 1 neur,11.651096122815709,-0.09399402460595363,-1.0385080844035932,3.983995194500817,3208.3987426578824,1532.0847300139567,99.90115216082847,1
1763,probe2-5.1_q_0.0013 1 neur,11.527170260500093,-0.09435293230528297,-1.0382392377575966,3.9419840981141516,3140.5505385533907,1499.709408986805,98.82400111604083,1
1764,probe2-5.1_q_0.0014 1 neur,11.608689279794909,-0.094131093703401,-1.0384967995199406,3.9694012323681944,3185.154514330278,1520.9695582860231,99.5421780076282,1
1765,probe2-5.1_q_0.0015 1 neur,11.674907203168141,-0.09562998996958871,-1.0357652214664161,3.992974603865165,3221.8042620765445,1538.910530851878,99.89712335934885,1
1766,probe2-5.1_q_0.0016 1 neur,11.721848910427031,-0.09419581885342287,-1.038317629189845,4.00837726727943,3247.540804007009,1550.7890389194688,100.4944745493159,1
1767,probe2-5.1_q_0.0017 1 neur,11.603232845112307,-0.0941441753632839,-1.0383305971396521,3.967928867211853,3181.998813836139,1519.501319021227,99.47447709593557,1
1768,probe2-5.1_q_0.0018 1 neur,11.510057896383447,-0.09408743847925072,-1.0383446191996275,3.9360122024132864,3131.306675540427,1495.2760688703395,98.67872352415405,1
1769,probe2-5.1_q_0.0019 1 neur,11.444676787581908,-0.09625161757629908,-1.035383646172612,3.9139918852447386,3096.0151115989584,1478.7965099936673,97.92906154476464,1
1770,probe2-5.1_q_0.002 1 neur,11.652518200847263,-0.09402769652181098,-1.0385210354496837,3.9843651257069292,3209.239590071905,1532.4650007945786,99.91723297087484,1
1771,probe2-5.1_q_0.0021 1 neur,11.820287577217348,0.8547856190401109,-1.2479490008066396,3.4896990620693757,3274.0028925250353,1529.2567769324246,106.26619060738955,1
1772,probe2-5.1_q_0.0022 1 neur,11.824557265945632,0.8627112123571141,-1.2524768497565848,3.4796226973736872,3277.093244833971,1530.7440562991635,106.2087253411583,1
1773,probe2-5.1_q_0.0023 1 neur,11.719909106974553,0.8603992569456897,-1.2525879371650812,3.458920086370237,3219.333676614462,1504.2776306774283,105.2473408123607,1
1774,probe2-5.1_q_0.0024 1 neur,11.632162210635196,0.8608563690863331,-1.2531650378995554,3.4346125164265784,3171.2503225881264,1481.806724622649,104.49567030171393,1
1775,probe2-5.1_q_0.0025 1 neur,11.84631823386058,0.8541876993510065,-1.2477539527348742,3.4989035626124205,3288.6728486203447,1536.233119581692,106.47747528499434,1
1776,probe5_q_0.001 1 neur,6.105541464633001,-0.09405899616794144,-1.0383781668492413,2.0877942278923634,3481.3276590937853,1662.4228526495708,104.04846604697674,1
1777,probe5_q_0.0011 1 neur,6.055970366862894,-0.09413349529334436,-1.038350698110863,2.070888415615164,3425.0131707446953,1635.531930712918,103.20378346398189,1
1778,probe5_q_0.0012 1 neur,6.029413431467617,-0.09398390462901318,-1.0385126300835426,2.061705697381523,3394.9756709007634,1621.1794421403142,102.76486078783172,1
1779,probe5_q_0.0013 1 neur,5.9652733657318375,-0.09436796087172494,-1.0382335797199551,2.0399692188032037,3323.180762234272,1586.9208418014712,101.65682460172368,1
1780,probe5_q_0.0014 1 neur,6.007460464368573,-0.09413100353201864,-1.0384968618225017,2.0541527428477413,3370.3778264209122,1609.417079830896,102.39557304769924,1
1781,probe5_q_0.0015 1 neur,6.041730238290796,-0.09561324893198409,-1.0357688421688158,2.066354413089207,3409.1581332891146,1628.4009389382722,102.76069226472495,1
1782,probe5_q_0.0016 1 neur,6.066017566031975,-0.09419962201747278,-1.0383160872447112,2.074321953378931,3436.3924966398936,1640.9708574290917,103.37517039412452,1
1783,probe5_q_0.0017 1 neur,6.004633259327097,-0.09414309052984482,-1.0383314802829604,2.053389586681154,3367.043232563118,1607.865571433244,102.32599693695195,1
1784,probe5_q_0.0018 1 neur,5.956418849448253,-0.09406417592203375,-1.0383571059290853,2.036870177756675,3313.39749038809,1582.2292255761483,101.50733751005491,1
1785,probe5_q_0.0019 1 neur,5.922584534604624,-0.09624843041349251,-1.0353832083190746,2.025479659775782,3276.0538372213523,1564.791131284569,100.73620627284949,1
1786,probe5_q_0.002 1 neur,6.030137011559787,-0.09402902564657278,-1.0385192387487157,2.061893449423073,3395.864047246435,1621.5814568549904,102.78136557342974,1
1787,probe5_q_0.0021 1 neur,6.1169623843683025,0.8547835440139564,-1.247948170104525,1.8059081480431964,3464.393813159845,1618.1865961274589,109.3123273073771,1
1788,probe5_q_0.0022 1 neur,6.119165105725713,0.8627082569213895,-1.252476083140703,1.8006915877016045,3467.661808592616,1619.7594844652654,109.25320960101462,1
1789,probe5_q_0.0023 1 neur,6.065014328347419,0.8603979410809126,-1.2525875269270434,1.789979835973272,3406.5435098016933,1591.7542211859618,108.26426079705496,1
1790,probe5_q_0.0024 1 neur,6.019606606478426,0.8608501622664582,-1.2531632042587721,1.7773997316157624,3355.6650059579956,1567.97691281646,107.49105864452162,1
1791,probe5_q_0.0025 1 neur,6.130430705089093,0.8541877166665115,-1.2477540327666758,1.8106713267152417,3479.914373982447,1625.5676069843425,109.52965789916574,1
1792,probe7-2_q_0.001 1 neur,11.550630627174607,-0.09406060069948152,-1.0383774212329775,3.949748473210667,3309.902161246464,1580.5626559567813,101.45439102829192,1
1793,probe7-2_q_0.0011 1 neur,11.456855454328966,-0.09413308237020646,-1.0383502670134406,3.917761200307247,3256.3601804604605,1554.99571989265,100.63075849630413,1
1794,probe7-2_q_0.0012 1 neur,11.406597873479065,-0.0939977786320001,-1.0385063988005825,3.900392428903796,3227.8006937237215,1541.349603011051,100.2027594116528,1
1795,probe7-2_q_0.0013 1 neur,11.285281350512735,-0.09433905416868171,-1.038244462767659,3.8592555663697103,3159.5420018455416,1508.7784345344796,99.12235316179316,1
1796,probe7-2_q_0.0014 1 neur,11.365087375629503,-0.0941310693176538,-1.0384968152307175,3.8861055561660733,3204.4159120531417,1530.1672281176836,99.8427021418547,1
1797,probe7-2_q_0.0015 1 neur,11.429920421626765,-0.09561883800892845,-1.0357676325476948,3.9091880789966384,3241.287424325087,1548.2167639548638,100.19872050168529,1
1798,probe7-2_q_0.0016 1 neur,11.475875249068888,-0.09419462165527737,-1.0383181149703813,3.9242645827295863,3267.1795569881015,1560.167077397499,100.79787596670276,1
1799,probe7-2_q_0.0017 1 neur,11.359704450129259,-0.09412623793643471,-1.038345163026283,3.884649698813639,3201.241951330885,1528.6904918751854,99.77480907112943,1
1800,probe7-2_q_0.0018 1 neur,11.268533826340104,-0.0940682758503919,-1.038354910171773,3.8534140414282483,3150.242696037326,1504.3185081164572,98.97664384876467,1
1801,probe7-2_q_0.0019 1 neur,11.204509141488817,-0.09625780485583624,-1.035384488185259,3.8318524585895526,3114.738098716242,1487.7394527592485,98.22472458879786,1
1802,probe7-2_q_0.002 1 neur,11.408005236408147,-0.09402514841319354,-1.038524527971629,3.9007636604112443,3228.6470597963275,1541.7323558628225,100.21889986405583,1
1803,probe7-2_q_0.0021 1 neur,11.572254206849841,0.8547647113071712,-1.2479407600320562,3.41646561593129,3293.80188975482,1538.5047105465,106.58702192307923,1
1804,probe7-2_q_0.0022 1 neur,11.57643704403591,0.8627130913515462,-1.2524773383013141,3.406608630169801,3296.910452394933,1540.0007804571192,106.52937812876759,1
1805,probe7-2_q_0.0023 1 neur,11.473971249551052,0.860394831960928,-1.2525865527557163,3.386336563118743,3238.802174053833,1513.3745705487277,105.56509606156213,1
1806,probe7-2_q_0.0024 1 neur,11.388071385541414,0.8608615187391946,-1.2531684172302429,3.362546617085322,3190.428268596332,1490.7678317100392,104.81115917856516,1
1807,probe7-2_q_0.0025 1 neur,11.597736036353739,0.8541879696134176,-1.2477540615289853,3.425483202955155,3308.560770105663,1545.5233420889701,106.79894660725074,1
1808,probe1_q_0.001 1 neur,61.00624713535021,-0.09403031621516433,-1.038391370225663,20.860931822893065,2530.7872947501323,1208.5148796411177,88.71382220761791,1
1809,probe1_q_0.0011 1 neur,60.510909226270826,-0.09413489820490817,-1.0383521588225533,20.692267987967057,2489.8465324327644,1188.965514031423,87.9935748437252,1
1810,probe1_q_0.0012 1 neur,60.24545878242812,-0.09400992974395583,-1.03850094980873,20.6004632068875,2468.0028988011572,1178.5289674467283,87.61920319672203,1
1811,probe1_q_0.0013 1 neur,59.604642905285814,-0.09444755366704616,-1.0382036042441123,20.383518006592965,2415.8168036859206,1153.627287226414,86.67451714010883,1
1812,probe1_q_0.0014 1 neur,60.02629652027823,-0.09413052853720405,-1.0384971699300287,20.525009030589057,2450.1310913704883,1169.9824219555612,87.30448349203039,1
1813,probe1_q_0.0015 1 neur,60.36883841668221,-0.0955527556172937,-1.0357819261139258,20.64703248209701,2478.3263726034756,1183.7850359831632,87.61579710135007,1
1814,probe1_q_0.0016 1 neur,60.611419040522065,-0.09420246023795142,-1.0383149370688836,20.726547878558033,2498.1186546070085,1192.91958397979,88.1396913848777,1
1815,probe1_q_0.0017 1 neur,59.997836032901276,-0.09412332731249773,-1.0383475788485035,20.51730927263912,2447.688421754562,1168.8460550561124,87.24485336809408,1
1816,probe1_q_0.0018 1 neur,59.51651379074237,-0.09391741881056692,-1.0384358969647884,20.35216023392278,2408.7142020468095,1150.2191698858578,86.54732437377744,1
1817,probe1_q_0.0019 1 neur,59.17830367070501,-0.09624769529537325,-1.0353831126703794,20.238540350352366,2381.5672502911293,1137.5439618948108,85.8897512605859,1
1818,probe1_q_0.002 1 neur,60.252967461300145,-0.09402992640695906,-1.0385179864843683,20.602374212070536,2468.6560588123666,1178.8232065229363,87.63351350239566,1
1819,probe1_q_0.0021 1 neur,61.12044474470166,0.8547957770675199,-1.24795304671242,18.044583358796338,2518.4735759805208,1176.3561038743173,93.20188175899648,1
1820,probe1_q_0.0022 1 neur,61.14261408358594,0.8627146871349569,-1.252477755491576,17.99249504215278,2520.8595731337477,1177.503913043148,93.15150895284765,1
1821,probe1_q_0.0023 1 neur,60.60166891148953,0.8604262149169228,-1.2525963583890274,17.88547149874343,2476.4275092504,1157.1437524969015,92.3083313838163,1
1822,probe1_q_0.0024 1 neur,60.147756998116726,0.860811050831686,-1.2531480578336183,17.759611231162133,2439.4371431785626,1139.8572659228066,91.64901527951625,1
1823,probe1_q_0.0025 1 neur,61.25528048684822,0.8541498371388312,-1.2477401461330018,18.091976690587185,2529.7681837168852,1181.7266582877846,93.38724035438123,1
1824,probe1.1_q_0.001 1 neur,60.17785861265252,-0.09402112293660547,-1.0383956391510871,20.577602497142173,2435.358561459304,1162.9453904327418,87.02516847709121,1
1825,probe1.1_q_0.0011 1 neur,59.68923772922177,-0.09413523612716679,-1.0383525014650576,20.41130593640722,2395.9620996062886,1144.13335540572,86.31864268197559,1
1826,probe1.1_q_0.0012 1 neur,59.42714107033527,-0.09405369947955267,-1.0384812937264325,20.32072939049222,2374.943636860123,1134.0909017860163,85.95142591986561,1
1827,probe1.1_q_0.0013 1 neur,58.79526769897073,-0.09446326289463025,-1.0381976895955576,20.106782118600066,2324.7241567823075,1110.1276026684313,85.02471287860085,1
1828,probe1.1_q_0.0014 1 neur,59.21121545637802,-0.09413071079089264,-1.038497052654229,20.246305521220837,2357.7437466930887,1125.8657736436787,85.64266786110187,1
1829,probe1.1_q_0.0015 1 neur,59.549117683871195,-0.0955461486677609,-1.0357833469814812,20.36668277049761,2384.875149959221,1139.1475078323515,85.94805446187961,1
1830,probe1.1_q_0.0016 1 neur,59.78833273522522,-0.09422115833551103,-1.0383073583209075,20.44509391107644,2403.922537931189,1147.9383772854665,86.46198259335671,1
1831,probe1.1_q_0.0017 1 neur,59.18303589623332,-0.09411510764755748,-1.0383542398444636,20.238673329559816,2355.388995709749,1124.7703406316573,85.5841018342726,1
1832,probe1.1_q_0.0018 1 neur,58.70836943088866,-0.09390366048759802,-1.0384432809878321,20.075786576794304,2317.8876940438895,1106.8475496685478,84.89989373460892,1
1833,probe1.1_q_0.0019 1 neur,58.37473436491859,-0.09624788372941051,-1.0353831446624673,19.963724969163483,2291.7647274372493,1094.6502270564467,84.25485785748957,1
1834,probe1.1_q_0.002 1 neur,59.43480141049431,-0.09403113606946523,-1.0385163925296135,20.32260502221966,2375.570360179376,1134.3733447223822,85.96542895120943,1
1835,probe1.1_q_0.0021 1 neur,60.29044548065424,0.8548454783964723,-1.2479725910165274,17.799624549366392,2423.5096186039686,1131.9992860257023,91.42780828659454,1
1836,probe1.1_q_0.0022 1 neur,60.31258451109702,0.8627254264764668,-1.252480514383933,17.748255699673884,2425.804143930398,1133.1031725380176,91.37838599145681,1
1837,probe1.1_q_0.0023 1 neur,59.77868478008544,0.8604154775275394,-1.2525930156704865,17.64259039326641,2383.049488433827,1113.5114685816504,90.55128390132228,1
1838,probe1.1_q_0.0024 1 neur,59.331036129775526,0.8608002980038894,-1.25314412405915,17.518430891407988,2347.4527516640974,1096.876551574453,89.90449988083815,1
1839,probe1.1_q_0.0025 1 neur,60.423416491588526,0.8541666609316394,-1.2477465676895605,17.846404105239955,2434.3792785300793,1137.167714899114,91.60965669377586,1
1840,probe5-6_q_0.001 1 neur,10.311703811730649,-0.09407377845707376,-1.0383713519119058,3.526111695734123,3304.834824510572,1578.1428714214628,101.37669996802707,1
1841,probe5-6_q_0.0011 1 neur,10.227988852023104,-0.09413264371432062,-1.0383498167182186,3.4975370474901917,3251.374860027475,1552.6151071100294,100.55369806679832,1
1842,probe5-6_q_0.0012 1 neur,10.183139149526717,-0.09397843956442697,-1.03851508554394,3.4820344391528804,3222.85865626364,1538.9896851743933,100.12602172752578,1
1843,probe5-6_q_0.0013 1 neur,10.074816099490253,-0.09433468988719085,-1.0382461052860443,3.4453071908028217,3154.7047401047826,1506.4685130640553,99.04644515779195,1
1844,probe5-6_q_0.0014 1 neur,10.146060927892204,-0.09413111979586519,-1.0384967820247766,3.4692794211660063,3199.510074063807,1527.824600804511,99.76624518744926,1
1845,probe5-6_q_0.0015 1 neur,10.203937518481572,-0.09562688785987605,-1.0357658908627647,3.489883832574651,3236.3251540609717,1545.8465127328402,100.12199100412991,1
1846,probe5-6_q_0.0016 1 neur,10.244965250090623,-0.09419496507572633,-1.0383179771569468,3.5033453838965087,3262.177669731904,1557.778540257485,100.72068787444422,1
1847,probe5-6_q_0.0017 1 neur,10.141302548331636,-0.09414787036513772,-1.0383275964121121,3.4679962444996275,3196.340821305407,1526.3500562151753,99.69840191714685,1
1848,probe5-6_q_0.0018 1 neur,10.059860385405901,-0.09408415415023219,-1.038346388593962,3.4400976294668606,3145.4199918264867,1502.0154986341702,98.90085527762295,1
1849,probe5-6_q_0.0019 1 neur,10.002714540342422,-0.09625300136880144,-1.0353838360115462,3.4208510528251006,3109.96946734443,1485.461739528512,98.14950573134018,1
1850,probe5-6_q_0.002 1 neur,10.184374165734074,-0.09402574412714104,-1.0385236970029976,3.4823637406935184,3223.7041682103086,1539.3720555913808,100.1421540632876,1
1851,probe5-6_q_0.0021 1 neur,10.331005957112222,0.8547702292088855,-1.24794297864918,3.0500147009035037,3288.759451683097,1536.1494288675706,106.50540138647793,1
1852,probe5-6_q_0.0022 1 neur,10.334721448652177,0.8627070795183545,-1.252475769334394,3.0412064989378997,3291.86408685111,1537.6435672575742,106.44781113446366,1
1853,probe5-6_q_0.0023 1 neur,10.243258357747202,0.860389629895773,-1.2525849226535475,3.023114397988955,3233.8440389806874,1511.057775173956,105.48426231129753,1
1854,probe5-6_q_0.0024 1 neur,10.166580071584745,0.860860723268448,-1.2531679328031495,3.0018770547518554,3185.5440149599967,1488.4855901305693,104.73090011692013,1
1855,probe5-6_q_0.0025 1 neur,10.353751196713958,0.8541925708855143,-1.2477557971158961,3.058067985550537,3303.495930296337,1543.1573936882496,106.7171679916326,1
1856,probe7-2.1_q_0.001 1 neur,12.683921678673107,-0.09408638061050878,-1.0383655532678524,4.337315254048678,3301.9162928376945,1576.7491194464903,101.33193163214804,1
1857,probe7-2.1_q_0.0011 1 neur,12.580954301537995,-0.09413195599919533,-1.0383491012082855,4.302144091502334,3248.503320398735,1551.243837532907,100.50928886308063,1
1858,probe7-2.1_q_0.0012 1 neur,12.525787441511547,-0.09397584366767608,-1.038516248198258,4.283081275415286,3220.011958824208,1537.6303548819044,100.08179416425303,1
1859,probe7-2.1_q_0.0013 1 neur,12.392554710600724,-0.09429359283569827,-1.038261574144272,4.237880156194506,3151.9186926607554,1505.1381388706095,99.00269770940734,1
1860,probe7-2.1_q_0.0014 1 neur,12.480180735215626,-0.09413095868800037,-1.0384968866397315,4.267393455504647,3196.684870020891,1526.4755141206217,99.7221880978923,1
1861,probe7-2.1_q_0.0015 1 neur,12.551363637953559,-0.09565618023528133,-1.0357595512632416,4.292728695248207,3233.467859733067,1544.4817504808354,100.0777786311833,1
1862,probe7-2.1_q_0.0016 1 neur,12.601850454482749,-0.09418357326975801,-1.0383225931330704,4.309299696425696,3259.2970676420387,1556.402974326084,100.6762106929589,1
1863,probe7-2.1_q_0.0017 1 neur,12.474311407586484,-0.09413932086209664,-1.0383345391285042,4.265809342649649,3193.5182296868543,1525.0021919740923,99.65437236399117,1
1864,probe7-2.1_q_0.0018 1 neur,12.374148301819247,-0.09412895592617998,-1.038322325989007,4.231513061620823,3142.643112587187,1500.6894162847752,98.85719147201314,1
1865,probe7-2.1_q_0.0019 1 neur,12.303842753274779,-0.0962645101025803,-1.0353853900824352,4.2078110750068936,3107.2241904401208,1484.1504701875608,98.10617419953391,1
1866,probe7-2.1_q_0.002 1 neur,12.527329964666997,-0.09401779080336548,-1.0385345454010546,4.283513331667919,3220.8579095837913,1538.0128354031915,100.0979457340483,1
1867,probe7-2.1_q_0.0021 1 neur,12.707695303304936,0.8547371910255279,-1.2479299658563212,3.751671305058635,3285.8556685923077,1534.7931109951996,106.45837876949385,1
1868,probe7-2.1_q_0.0022 1 neur,12.7122585168025,0.8627070769500533,-1.2524757830821718,3.7408461832456137,3288.957682980138,1536.285981777434,106.40081065298875,1
1869,probe7-2.1_q_0.0023 1 neur,12.599744818756749,0.8603836109195182,-1.252583039690109,3.7185901103070242,3230.9892818489066,1509.723822507233,105.43769229417605,1
1870,probe7-2.1_q_0.0024 1 neur,12.505436505619501,0.8608678764532769,-1.253171598911973,3.692476166410431,3182.731976281835,1487.1715614550853,104.68466316741335,1
1871,probe7-2.1_q_0.0025 1 neur,12.735669576176523,0.8541935275120016,-1.2477561357897446,3.761588979092479,3300.579768008818,1541.7951638687848,106.6700545024428,1
1872,probe8_q_0.001 1 neur,57.63931680376376,-0.09406995930020878,-1.038373118025927,19.709876608934874,2430.49544656343,1160.6227476325919,86.9382635977156,1
1873,probe8_q_0.0011 1 neur,57.17138918981017,-0.09413243821897233,-1.0383496104939292,19.55017358360529,2391.176068992322,1141.8477048266718,86.23241287392581,1
1874,probe8_q_0.0012 1 neur,56.920535149434265,-0.0940060089829804,-1.0385027100977546,19.463524384932576,2370.1963899457105,1131.8242120596226,85.86549555785781,1
1875,probe8_q_0.0013 1 neur,56.31521009894504,-0.09433191744373648,-1.0382471461686302,19.258228024882087,2320.079435010027,1107.9100053553022,84.9397148926802,1
1876,probe8_q_0.0014 1 neur,56.71345220838253,-0.09413056858104829,-1.038497145853222,19.39223620126237,2353.0357273334157,1123.6176088179427,85.55711811816396,1
1877,probe8_q_0.0015 1 neur,57.036977708735485,-0.09562304005711075,-1.0357667252898046,19.507416996094655,2380.1147847764937,1136.8738990849836,85.86220388609834,1
1878,probe8_q_0.0016 1 neur,57.26632252958403,-0.09419138886533185,-1.0383194241945004,19.58266216139546,2399.1209912616378,1145.6455076454536,86.37560708726963,1
1879,probe8_q_0.0017 1 neur,56.68661238814976,-0.09412654314645907,-1.038344932347549,19.38497892390491,2350.6859512359656,1122.5244923162513,85.4986155028273,1
1880,probe8_q_0.0018 1 neur,56.23168253224332,-0.0940468737114677,-1.0383664063638882,19.229084081203922,2313.2618742846953,1104.6380007994294,84.81516374696892,1
1881,probe8_q_0.0019 1 neur,55.912207785475005,-0.09625442823908559,-1.035384027800471,19.12153839049519,2287.190672720955,1092.4654470129494,84.17072509354108,1
1882,probe8_q_0.002 1 neur,56.927655973457895,-0.09402507592352638,-1.0385246219272688,19.46539596698248,2370.826307918651,1132.1076488914448,85.87959471504456,1
1883,probe8_q_0.0021 1 neur,57.74720267856062,0.8548235778709099,-1.2479639494864911,17.04874504852992,2418.6699573326796,1129.7387635902446,91.33649632625219,1
1884,probe8_q_0.0022 1 neur,57.768167410983104,0.8627137940864662,-1.2524775251445701,16.999492217603297,2420.9639383116846,1130.8421750364255,91.28714890157379,1
1885,probe8_q_0.0023 1 neur,57.25703402441285,0.8604186316749995,-1.2525939972535933,16.898368955149365,2378.2925750062122,1111.28853219909,90.4608595449461,1
1886,probe8_q_0.0024 1 neur,56.82821022004071,0.8608443876772247,-1.253160488032635,16.77955313377693,2342.7667035048626,1094.6866069425791,89.81471374670744,1
1887,probe8_q_0.0025 1 neur,57.87458427048959,0.8541614438060909,-1.2477442949561393,17.093546116297176,2429.5184371391597,1134.8971045223307,91.51815369338794,1
1888,probe8.1_q_0.001 1 neur,162.75363972998,-0.09395935682101975,-1.0384239832202173,55.65189434484624,2601.457886394889,1242.2617356498506,89.94394144287105,1
1889,probe8.1_q_0.0011 1 neur,161.4319896390869,-0.09413742602754116,-1.0383547556857256,55.20350191146421,2559.373180071882,1222.1661739689273,89.21369725699911,1
1890,probe8.1_q_0.0012 1 neur,160.72244964824674,-0.09410877053067512,-1.0384565337414564,54.95829512637944,2536.91755256984,1211.4374600201022,88.83409636737234,1
1891,probe8.1_q_0.0013 1 neur,159.01402629584788,-0.09457438889692549,-1.038155820758237,54.38056896310076,2483.275801365281,1185.8412471463218,87.87632147201279,1
1892,probe8.1_q_0.0014 1 neur,160.13937408102055,-0.09412950728649072,-1.0384978622339043,54.75703497305158,2518.5496716977486,1202.6535442854042,88.51505571914676,1
1893,probe8.1_q_0.0015 1 neur,161.0537148678276,-0.09544372301457082,-1.0358055065977654,55.083051647501165,2547.5328190947703,1216.84189552322,88.83068798076756,1
1894,probe8.1_q_0.0016 1 neur,161.69998829769725,-0.0942476914893784,-1.0382965996996674,55.294617802816816,2567.877054857031,1226.2311167584562,89.36184501571978,1
1895,probe8.1_q_0.0017 1 neur,160.0601097991919,-0.09402696118566434,-1.0384258311798187,54.73532749056786,2516.0315135591964,1201.4821208211256,88.45447975821929,1
1896,probe8.1_q_0.0018 1 neur,158.78004860632663,-0.09368874556513385,-1.0385585549729448,54.2951493769035,2475.9774077553793,1182.3387492900833,87.74742914172127,1
1897,probe8.1_q_0.0019 1 neur,157.8779849600284,-0.0962165234527661,-1.035378826268947,53.993378259269065,2448.072325193696,1169.30978394719,87.08072247606242,1
1898,probe8.1_q_0.002 1 neur,160.74367851385063,-0.09406103040562153,-1.0384753677017182,54.96238974423024,2537.5919743974696,1211.7410574158143,88.84867042896778,1
1899,probe8.1_q_0.0021 1 neur,163.05767667167154,0.8550029769341942,-1.2480344346010184,48.140425491876336,2588.8005202355853,1209.205211740779,94.49424388275638,1
1900,probe8.1_q_0.0022 1 neur,163.11869207615356,0.8627367223754252,-1.2524833814768592,48.001172440620124,2591.2563998827877,1210.3864672294505,94.44319303640592,1
1901,probe8.1_q_0.0023 1 neur,161.67531738366387,0.8604659272268016,-1.2526087460233217,47.71542915607383,2545.584131219882,1189.4575210149012,93.58834930685578,1
1902,probe8.1_q_0.0024 1 neur,160.4635864060342,0.8607572609868877,-1.253125834251455,47.37900794220664,2507.558025916368,1171.6875050186632,92.91984466787173,1
1903,probe8.1_q_0.0025 1 neur,163.41929585758294,0.854067841730342,-1.24770974350346,48.26499129916727,2600.413068145401,1214.7267949994648,94.68218965705157,1
1904,probe5-6.1_q_0.001 1 neur,9.935617386205701,-0.09410618100447676,-1.038356449367729,3.3975442562406273,3305.600701481504,1578.5085270221302,101.3884504131162,1
1905,probe5-6.1_q_0.0011 1 neur,9.854964338591868,-0.0941310996707192,-1.038348212121117,3.3699661776847787,3252.128173520229,1552.974803089954,100.56534947742671,1
1906,probe5-6.1_q_0.0012 1 neur,9.811770709508236,-0.0939507300093001,-1.0385275258905944,3.3550395349498427,3223.604545175065,1539.345919695055,100.13761081713486,1
1907,probe5-6.1_q_0.0013 1 neur,9.707386567514623,-0.09426902401034276,-1.0382708222584565,3.3196198343429932,3155.43557783134,1506.8175847965813,99.05791459684345,1
1908,probe5-6.1_q_0.0014 1 neur,9.776020492182084,-0.09413125373864739,-1.0384966933420383,3.3427501740631542,3200.2518696175616,1528.1788216138968,99.77780974581437,1
1909,probe5-6.1_q_0.0015 1 neur,9.831777226764624,-0.0956648865747538,-1.0357576631280083,3.3625934737048544,3237.0759320680213,1546.2051667110895,100.13359871084941,1
1910,probe5-6.1_q_0.0016 1 neur,9.871327692713006,-0.09418216606936358,-1.0383231668406618,3.3755763621760453,3262.9339425138523,1558.139680966096,100.73236459255021,1
1911,probe5-6.1_q_0.0017 1 neur,9.771464988518298,-0.09415945497404543,-1.038318191595697,3.3415240073245323,3197.0821430508654,1526.7040602918303,99.70996270507185,1
1912,probe5-6.1_q_0.0018 1 neur,9.692956577153245,-0.09415975105043328,-1.0383057900224273,3.31465021958842,3146.150130378048,1502.3640208959773,98.9123391840797,1
1913,probe5-6.1_q_0.0019 1 neur,9.637897411313027,-0.0962601668014944,-1.0353848134454624,3.296082500945756,3110.6913670241447,1485.8065502148465,98.16089455650264,1
1914,probe5-6.1_q_0.002 1 neur,9.812950901408547,-0.09401963685265935,-1.0385320024458027,3.355372970798017,3224.451912666019,1539.72903820838,100.15377661722695,1
1915,probe5-6.1_q_0.0021 1 neur,9.954238517019832,0.8547192251744873,-1.2479229485612962,2.938768102718239,3289.5222050491716,1536.505716569464,106.51775751478519,1
1916,probe5-6.1_q_0.0022 1 neur,9.957785882160685,0.8626997812710857,-1.2524738508754882,2.9302837946990414,3292.628691408567,1538.0006876998266,106.46016671369149,1
1917,probe5-6.1_q_0.0023 1 neur,9.869659324251549,0.860372850053782,-1.252579680520418,2.912855294676562,3234.594958664112,1511.4085534253495,105.49650765923903,1
1918,probe5-6.1_q_0.0024 1 neur,9.795797096960749,0.8608792499821178,-1.2531778877923099,2.8924116124140555,3186.283454512911,1488.831026860373,104.74305339633048,1
1919,probe5-6.1_q_0.0025 1 neur,9.976153936735827,0.8541849825008314,-1.2477531204910624,2.946533737211035,3304.2628271241556,1543.5156203454135,106.72955290619807,1
1920,probe7_q_0.001 1 neur,5.518990607449929,-0.09410599338336034,-1.0383565498809597,1.8872519352542065,3482.703081896947,1663.0795678220584,104.06902318231273,1
1921,probe7_q_0.0011 1 neur,5.474190270144325,-0.09413132516041589,-1.0383484530097835,1.871934350129454,3426.366279230166,1636.1780371305774,103.2241717263725,1
1922,probe7_q_0.0012 1 neur,5.450193465495338,-0.09396113134968154,-1.0385228499702903,1.8636424583080222,3396.3162858885516,1621.8196737114033,102.78515211987956,1
1923,probe7_q_0.0013 1 neur,5.392218127763124,-0.09426460052729224,-1.0382724837013504,1.843967104042492,3324.493954056609,1587.548006542653,101.6769053030761,1
